Sequence Name,Sequence Description,Blast Top Hit Description (HSP),Blast Min E-Value,Blast Hit Taxonomy Name,Annotation GO ID,Annotation GO Term,Enzyme Code,Enzyme Name,InterPro Accession,InterPro Name
Xele.ptg000003l.1158_1,RecName: Full=Chitin elicitor receptor kinase 1; Short=AtCERK1; AltName: Full=LysM domain receptor-like kinase 1; Short=LysM RLK1; Short=LysM-containing receptor-like kinase 1; Flags: Precursor [Arabidopsis thaliana],sp|A8R7E6.1|RecName: Full=Chitin elicitor receptor kinase 1 Short=AtCERK1 AltName: Full=LysM domain receptor-like kinase 1 Short=LysM RLK1 Short=LysM-containing receptor-like kinase 1 Flags: Precursor [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0002752;GO:0004674;GO:0005777;GO:0005886;GO:0008061;GO:0009789;GO:0019199;GO:0019901;GO:0031348;GO:0032491;GO:0032499;GO:0032502;GO:0042803;GO:0043410;GO:0046777;GO:0050832;GO:0071219;GO:0071323;GO:1900426;GO:1900459;GO:2001080,transcription cis-regulatory region binding;cell surface pattern recognition receptor signaling pathway;protein serine/threonine kinase activity;peroxisome;plasma membrane;chitin binding;positive regulation of abscisic acid-activated signaling pathway;transmembrane receptor protein kinase activity;protein kinase binding;negative regulation of defense response;detection of molecule of fungal origin;detection of peptidoglycan;developmental process;protein homodimerization activity;positive regulation of MAPK cascade;protein autophosphorylation;defense response to fungus;cellular response to molecule of bacterial origin;cellular response to chitin;positive regulation of defense response to bacterium;positive regulation of brassinosteroid mediated signaling pathway;chitosan binding,EC:2.7.11.1,non-specific serine/threonine protein kinase,,
Xele.ptg000003l.289_1,RecName: Full=9-cis-epoxycarotenoid dioxygenase NCED3, chloroplastic; Short=AtNCED3; AltName: Full=Protein SALT TOLERANT 1; Flags: Precursor [Arabidopsis thaliana],sp|Q9LRR7.1|RecName: Full=9-cis-epoxycarotenoid dioxygenase NCED3, chloroplastic Short=AtNCED3 AltName: Full=Protein SALT TOLERANT 1 Flags: Precursor [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0009414;GO:0009535;GO:0009570;GO:0009688;GO:0010114;GO:0010162;GO:0016121;GO:0016124;GO:0042538;GO:0045549,response to water deprivation;chloroplast thylakoid membrane;chloroplast stroma;abscisic acid biosynthetic process;response to red light;seed dormancy process;carotene catabolic process;xanthophyll catabolic process;hyperosmotic salinity response;9-cis-epoxycarotenoid dioxygenase activity,EC:1.13.11.51,9-cis-epoxycarotenoid dioxygenase,,
Xele.ptg000003l.955_1,RecName: Full=Glyoxylase I 4; Short=AtGLXI-like;4; Short=AtGLYI4 [Arabidopsis thaliana],sp|Q9XI31.1|RecName: Full=Glyoxylase I 4 Short=AtGLXI-like4 Short=AtGLYI4 [Arabidopsis thaliana],1.1E-46,Arabidopsis thaliana,GO:0005737;GO:0005886;GO:0006970;GO:0006979;GO:0009408;GO:0009409;GO:0009414;GO:0009611;GO:0009787;GO:0010045;GO:0010224;GO:0140041;GO:1902074;GO:2000022;GO:2000031,cytoplasm;plasma membrane;response to osmotic stress;response to oxidative stress;response to heat;response to cold;response to water deprivation;response to wounding;regulation of abscisic acid-activated signaling pathway;response to nickel cation;response to UV-B;cellular detoxification of methylglyoxal;response to salt;regulation of jasmonic acid mediated signaling pathway;regulation of salicylic acid mediated signaling pathway,,,,
Xele.ptg000003l.265_1,RecName: Full=Ethylene-responsive transcription factor ERF098 [Arabidopsis thaliana],sp|Q9LTC5.1|RecName: Full=Ethylene-responsive transcription factor ERF098 [Arabidopsis thaliana],1.1E-38,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000302;GO:0000976;GO:0003700;GO:0005515;GO:0005634;GO:0005737;GO:0005886;GO:0008219;GO:0009414;GO:0009624;GO:0009644;GO:0009651;GO:0009733;GO:0009735;GO:0009751;GO:0009789;GO:0009861;GO:0009864;GO:0009873;GO:0010087;GO:0010186;GO:0010286;GO:0019760;GO:0034059;GO:0045893;GO:0050832;GO:0051301;GO:0071497;GO:0090332;GO:2000280,response to reactive oxygen species;transcription cis-regulatory region binding;DNA-binding transcription factor activity;protein binding;nucleus;cytoplasm;plasma membrane;cell death;response to water deprivation;response to nematode;response to high light intensity;response to salt stress;response to auxin;response to cytokinin;response to salicylic acid;positive regulation of abscisic acid-activated signaling pathway;jasmonic acid and ethylene-dependent systemic resistance;induced systemic resistance, jasmonic acid mediated signaling pathway;ethylene-activated signaling pathway;phloem or xylem histogenesis;positive regulation of cellular defense response;heat acclimation;glucosinolate metabolic process;response to anoxia;positive regulation of DNA-templated transcription;defense response to fungus;cell division;cellular response to freezing;stomatal closure;regulation of root development,,,,
Xele.ptg000003l.786_1,RecName: Full=Probable WRKY transcription factor 33; AltName: Full=WRKY DNA-binding protein 33 [Arabidopsis thaliana],sp|Q8S8P5.2|RecName: Full=Probable WRKY transcription factor 33 AltName: Full=WRKY DNA-binding protein 33 [Arabidopsis thaliana],3.5E-117,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000978;GO:0002831;GO:0003700;GO:0005515;GO:0005634;GO:0008270;GO:0009409;GO:0009414;GO:0009555;GO:0009611;GO:0009627;GO:0009651;GO:0009725;GO:0009832;GO:0009863;GO:0009942;GO:0009957;GO:0009960;GO:0009961;GO:0010120;GO:0010214;GO:0010228;GO:0010508;GO:0030010;GO:0031347;GO:0032101;GO:0042659;GO:0042742;GO:0045893;GO:0050832;GO:0070370;GO:1900057;GO:1901141;GO:1904369;GO:1990170,RNA polymerase II cis-regulatory region sequence-specific DNA binding;regulation of response to biotic stimulus;DNA-binding transcription factor activity;protein binding;nucleus;zinc ion binding;response to cold;response to water deprivation;pollen development;response to wounding;systemic acquired resistance;response to salt stress;response to hormone;plant-type cell wall biogenesis;salicylic acid mediated signaling pathway;longitudinal axis specification;epidermal cell fate specification;endosperm development;response to 1-aminocyclopropane-1-carboxylic acid;camalexin biosynthetic process;seed coat development;vegetative to reproductive phase transition of meristem;positive regulation of autophagy;establishment of cell polarity;regulation of defense response;regulation of response to external stimulus;regulation of cell fate specification;defense response to bacterium;positive regulation of DNA-templated transcription;defense response to fungus;cellular heat acclimation;positive regulation of leaf senescence;regulation of lignin biosynthetic process;positive regulation of sclerenchyma cell differentiation;stress response to cadmium ion,,,,
Xele.ptg000003l.167_1,RecName: Full=Transcription factor SRM1; AltName: Full=Myb-related protein SRM1; AltName: Full=Protein SALT-RELATED MYB 1 [Arabidopsis thaliana],sp|Q9FNN6.1|RecName: Full=Transcription factor SRM1 AltName: Full=Myb-related protein SRM1 AltName: Full=Protein SALT-RELATED MYB 1 [Arabidopsis thaliana],1.6E-106,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000122;GO:0000976;GO:0003700;GO:0005515;GO:0005634;GO:0008270;GO:0009414;GO:0009630;GO:0009646;GO:0009723;GO:0009739;GO:0009751;GO:0009787;GO:0009793;GO:0010026;GO:0010114;GO:0010116;GO:0010150;GO:0010482;GO:0010628;GO:0030307;GO:0032922;GO:0042753;GO:0045944;GO:0048527;GO:0048573;GO:0048765;GO:0090697;GO:0140964;GO:1901001;GO:1901371;GO:1905615;GO:2000469,negative regulation of transcription by RNA polymerase II;transcription cis-regulatory region binding;DNA-binding transcription factor activity;protein binding;nucleus;zinc ion binding;response to water deprivation;gravitropism;response to absence of light;response to ethylene;response to gibberellin;response to salicylic acid;regulation of abscisic acid-activated signaling pathway;embryo development ending in seed dormancy;trichome differentiation;response to red light;positive regulation of abscisic acid biosynthetic process;leaf senescence;regulation of epidermal cell division;positive regulation of gene expression;positive regulation of cell growth;circadian regulation of gene expression;positive regulation of circadian rhythm;positive regulation of transcription by RNA polymerase II;lateral root development;photoperiodism, flowering;root hair cell differentiation;post-embryonic plant organ morphogenesis;intracellular auxin homeostasis;negative regulation of response to salt stress;regulation of leaf morphogenesis;positive regulation of developmental vegetative growth;negative regulation of peroxidase activity,,,,
Xele.ptg000003l.686_1,RecName: Full=12S seed storage protein CRA1; AltName: Full=Cruciferin 1; Short=AtCRU1; AltName: Full=Cruciferin A1; AltName: Full=Legumin-type globulin storage protein CRA1; Contains: RecName: Full=12S seed storage protein CRA1 alpha chain; AltName: Full=12S seed storage protein CRA1 acidic chain; Contains: RecName: Full=12S seed storage protein CRA1 beta chain; AltName: Full=12S seed storage protein CRA1 basic chain; Flags: Precursor [Arabidopsis thaliana],sp|P15455.2|RecName: Full=12S seed storage protein CRA1 AltName: Full=Cruciferin 1 Short=AtCRU1 AltName: Full=Cruciferin A1 AltName: Full=Legumin-type globulin storage protein CRA1 Contains: RecName: Full=12S seed storage protein CRA1 alpha chain AltName: Full=12S seed storage protein CRA1 acidic chain Contains: RecName: Full=12S seed storage protein CRA1 beta chain AltName: Full=12S seed storage protein CRA1 basic chain Flags: Precursor [Arabidopsis thaliana],2.2E-101,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0010431;GO:0045735;GO:0071215,seed maturation;nutrient reservoir activity;cellular response to abscisic acid stimulus,,,,
Xele.ptg000003l.1482_1,RecName: Full=NAC transcription factor 47; AltName: Full=NAC domain-containing protein 47; Short=ANAC047; AltName: Full=Protein SPEEDY HYPONASTIC GROWTH [Arabidopsis thaliana],sp|Q84TD6.1|RecName: Full=NAC transcription factor 47 AltName: Full=NAC domain-containing protein 47 Short=ANAC047 AltName: Full=Protein SPEEDY HYPONASTIC GROWTH [Arabidopsis thaliana],1.6E-88,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0001216;GO:0005634;GO:0008361;GO:0009413;GO:0009414;GO:0009611;GO:0009620;GO:0009651;GO:0009723;GO:0009733;GO:0009744;GO:0009751;GO:0009788;GO:0009831;GO:0009835;GO:0009867;GO:0010029;GO:0010072;GO:0010089;GO:0010099;GO:0010199;GO:0010223;GO:0010365;GO:0010628;GO:0019760;GO:0042542;GO:0042803;GO:0043068;GO:0043424;GO:0045770;GO:0045892;GO:0045893;GO:0045995;GO:0048103;GO:0048317;GO:0048527;GO:0048829;GO:0051091;GO:0051782;GO:0080060;GO:0080187;GO:0090400;GO:0090602;GO:1900057;GO:1902074;GO:1902890;GO:1904250;GO:1990841,transcription cis-regulatory region binding;DNA-binding transcription activator activity;nucleus;regulation of cell size;response to flooding;response to water deprivation;response to wounding;response to fungus;response to salt stress;response to ethylene;response to auxin;response to sucrose;response to salicylic acid;negative regulation of abscisic acid-activated signaling pathway;plant-type cell wall modification involved in multidimensional cell growth;fruit ripening;jasmonic acid mediated signaling pathway;regulation of seed germination;primary shoot apical meristem specification;xylem development;regulation of photomorphogenesis;organ boundary specification between lateral organs and the meristem;secondary shoot formation;positive regulation of ethylene biosynthetic process;positive regulation of gene expression;glucosinolate metabolic process;response to hydrogen peroxide;protein homodimerization activity;positive regulation of programmed cell death;protein histidine kinase binding;positive regulation of asymmetric cell division;negative regulation of DNA-templated transcription;positive regulation of DNA-templated transcription;regulation of embryonic development;somatic stem cell division;seed morphogenesis;lateral root development;root cap development;positive regulation of DNA-binding transcription factor activity;negative regulation of cell division;integument development;floral organ senescence;stress-induced premature senescence;sieve element enucleation;positive regulation of leaf senescence;response to salt;regulation of root hair elongation;positive regulation of age-related resistance;promoter-specific chromatin binding,,,,
Xele.ptg000004l.311_1,RecName: Full=Mini zinc finger protein 2; Short=AtMIF2 [Arabidopsis thaliana],sp|Q9LJW5.1|RecName: Full=Mini zinc finger protein 2 Short=AtMIF2 [Arabidopsis thaliana],1.2E-26,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0001173;GO:0003700;GO:0005634;GO:0005737;GO:0009414;GO:0009637;GO:0009640;GO:0009733;GO:0009735;GO:0009737;GO:0009739;GO:0009741;GO:0009755;GO:0009793;GO:0010371;GO:0010431;GO:0010582;GO:0019760;GO:0035670;GO:0042803;GO:0043392;GO:0045892;GO:0045893;GO:0046872;GO:0048509;GO:0048574;GO:0071396;GO:1901701,transcription cis-regulatory region binding;DNA-templated transcriptional start site selection;DNA-binding transcription factor activity;nucleus;cytoplasm;response to water deprivation;response to blue light;photomorphogenesis;response to auxin;response to cytokinin;response to abscisic acid;response to gibberellin;response to brassinosteroid;hormone-mediated signaling pathway;embryo development ending in seed dormancy;regulation of gibberellin biosynthetic process;seed maturation;floral meristem determinacy;glucosinolate metabolic process;plant-type ovary development;protein homodimerization activity;negative regulation of DNA binding;negative regulation of DNA-templated transcription;positive regulation of DNA-templated transcription;metal ion binding;regulation of meristem development;long-day photoperiodism, flowering;cellular response to lipid;cellular response to oxygen-containing compound,,,,
Xele.ptg000004l.157_1,RecName: Full=Transcription factor MYB102; AltName: Full=Myb-related protein 102; Short=AtMYB102; AltName: Full=Myb-related protein M4; Short=AtM4 [Arabidopsis thaliana],sp|Q9LDR8.1|RecName: Full=Transcription factor MYB102 AltName: Full=Myb-related protein 102 Short=AtMYB102 AltName: Full=Myb-related protein M4 Short=AtM4 [Arabidopsis thaliana],7.3E-93,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000162;GO:0000987;GO:0002213;GO:0003700;GO:0005515;GO:0005634;GO:0005737;GO:0006723;GO:0009094;GO:0009611;GO:0009625;GO:0009644;GO:0009682;GO:0009737;GO:0009759;GO:0009800;GO:0009819;GO:0009825;GO:0009867;GO:0009909;GO:0010091;GO:0010105;GO:0010345;GO:0010438;GO:0010439;GO:0031930;GO:0035017;GO:0045723;GO:0045892;GO:0045893;GO:0048226;GO:0050832;GO:0052544;GO:0071365;GO:0080091;GO:1900384;GO:1901002;GO:1901141;GO:1901332;GO:1901957;GO:1905255;GO:2000070;GO:2000652,tryptophan biosynthetic process;cis-regulatory region sequence-specific DNA binding;defense response to insect;DNA-binding transcription factor activity;protein binding;nucleus;cytoplasm;cuticle hydrocarbon biosynthetic process;L-phenylalanine biosynthetic process;response to wounding;response to insect;response to high light intensity;induced systemic resistance;response to abscisic acid;indole glucosinolate biosynthetic process;cinnamic acid biosynthetic process;drought recovery;multidimensional cell growth;jasmonic acid mediated signaling pathway;regulation of flower development;trichome branching;negative regulation of ethylene-activated signaling pathway;suberin biosynthetic process;cellular response to sulfur starvation;regulation of glucosinolate biosynthetic process;mitochondria-nucleus signaling pathway;cuticle pattern formation;positive regulation of fatty acid biosynthetic process;negative regulation of DNA-templated transcription;positive regulation of DNA-templated transcription;Casparian strip;defense response to fungus;defense response by callose deposition in cell wall;cellular response to auxin stimulus;regulation of raffinose metabolic process;regulation of flavonol biosynthetic process;positive regulation of response to salt stress;regulation of lignin biosynthetic process;negative regulation of lateral root development;regulation of cutin biosynthetic process;regulation of RNA binding transcription factor activity;regulation of response to water deprivation;regulation of secondary cell wall biogenesis,,,,
